annual_return,annual_volatility,sharpe,weight_SPY,weight_EFA,weight_TLT,weight_LQD,weight_GLD,weight_USO,weight_UUP,weight_BTC-USD
0.006309016811004351,0.09892823372658156,-0.2900181485933729,0.08806680684382319,0.08297110552749824,0.46042556412703406,0.227517331307248,0.029072368945266342,0.022041365295278784,0.061040306083939344,0.028865151869912148
0.1348395452256822,0.19391137078843262,0.5148720511836943,0.047765429271101355,0.011545504029100007,0.09176110279457309,0.022801547610529972,0.024935179083977493,0.40966614164274234,0.172884754393946,0.21864034117402964
0.07751078547074201,0.18309064449533846,0.2321843674094683,0.011782428944058536,0.05491466477003332,0.08406369489848019,0.3142740747985753,0.17008821249014675,0.0011143118974032394,0.060496636241695996,0.30326597595960675
0.1093047336347835,0.10365616439865599,0.7168385408224399,0.4587099027396883,0.034176634402212566,0.05069837240840387,0.0753163004942639,0.050685625205494224,0.13442146026578972,0.1789532430445883,0.017038461439559057
0.09914301457744415,0.1903337550958421,0.3370028324463261,0.1859666108487122,0.026088138836544306,0.04117087511972286,0.14868047293440953,0.08630549077673168,0.02137105002431343,0.17575306478969643,0.3146642966698695
0.07760732289221614,0.07412702403049069,0.5747879865606159,0.19480485504488337,0.05634976081562713,0.11503903948203625,0.033064107042646715,0.03904635385069249,0.05786961503105322,0.4239532713657841,0.07987299736727661
0.07582599261836159,0.14276229237465152,0.2859718202844615,0.08687199869554255,0.07548314448599018,0.13561837340392166,0.28742202482259616,0.04177184326809097,0.12948327786582042,0.03982594013625428,0.2035233973217838
0.11780827284805809,0.29027439932635063,0.28527583913784327,0.028846843278524752,0.028054895180015225,0.14462657007337087,0.016490616629084794,0.06236964224430134,0.15071324065699276,0.05855159633615351,0.5103465956015568
0.09340073759178805,0.1362769576903766,0.42854447722905176,0.07982011522955144,0.06597401657954616,0.07593713039836483,0.129362620547746,0.036826878705483714,0.1438723762546948,0.26004284951453194,0.20816401277008126
0.10026861459021216,0.19617778689565554,0.33270135025494857,0.11617055045112862,0.03913152471447761,0.052684683857314896,0.25842701861422096,0.1485422368357091,0.06345702276458944,0.00512189253899502,0.3164650702235643
0.07333792297102248,0.08135716395068458,0.47122983532539775,0.03303319666611032,0.11904529511130622,0.0625674540594623,0.08359382969479667,0.016094713931656335,0.0663424963010128,0.4989579334101729,0.12036508082548227
0.10759982319334632,0.12631310992183453,0.5747607927496423,0.10417234596392437,0.15816066988360514,0.07775823845877985,0.07057423845961515,0.0035004976078459728,0.2792860898662416,0.21606455681494371,0.09048336294504426
0.14845823785553103,0.15155587840013268,0.748623141861792,0.11924228992952594,0.061674496982031535,0.014890042383166388,0.018981180969954825,0.40517102283054574,0.1538547850967399,0.05423133519879588,0.17195484660923965
0.11917671853928288,0.17325538426069137,0.4858534059329728,0.07526129510671453,0.16017151193150814,0.11393155537579606,0.14636436103254719,0.0005959819247999581,0.4469422789953013,0.004935900634042882,0.05179711499928993
0.10353791343543224,0.0888925322046538,0.7710199241218607,0.015423382900630955,0.02522306027998615,0.06134317787352329,0.05138750247374497,0.3371224261071788,0.05675074265108846,0.35090321567730187,0.10184649203654537
0.12310560495844888,0.16845545887334062,0.5230201831850061,0.08356692709946816,0.15328387521135634,0.14512432196187117,0.0500154431686891,0.04884190718608044,0.3845391293427214,0.01335124011864668,0.12127715591116682
